article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
236346470,GOLDEN GIRL IN YOUTH WEEK,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-08-04,Article,41,Y,0,http://nla.gov.au/nla.news-article236346470,http://trove.nla.gov.au/newspaper/page/25604115
236350501,Walgett segregation,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-08-25,Article,165,N,0,http://nla.gov.au/nla.news-article236350501,http://trove.nla.gov.au/newspaper/page/25604163
236346486,No squeeze-freeze for socialists,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-08-04,Article,435,N,0,http://nla.gov.au/nla.news-article236346486,http://trove.nla.gov.au/newspaper/page/25604118
236350517,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-08-25,Advertising,89,N,0,http://nla.gov.au/nla.news-article236350517,http://trove.nla.gov.au/newspaper/page/25604160
236346502,The kind of note we like,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-08-10,Article,299,N,0,http://nla.gov.au/nla.news-article236346502,http://trove.nla.gov.au/newspaper/page/25604745
236350533,Aust. life-savers praised in U.S.S.R.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-08-25,Article,195,N,0,http://nla.gov.au/nla.news-article236350533,http://trove.nla.gov.au/newspaper/page/25604158
236346518,U.S. for trial,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-08-10,Article,86,N,0,http://nla.gov.au/nla.news-article236346518,http://trove.nla.gov.au/newspaper/page/25604743
236350549,G.M.H. gets the needle from Stateside,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-11-03,Article,683,N,0,http://nla.gov.au/nla.news-article236350549,http://trove.nla.gov.au/newspaper/page/25604284
236346534,Stinvics! what guarantee ?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-08-10,Article,231,N,0,http://nla.gov.au/nla.news-article236346534,http://trove.nla.gov.au/newspaper/page/25604735
236350565,What have they done to our Harbour?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1965-11-03,Article,1384,Y,0,http://nla.gov.au/nla.news-article236350565,http://trove.nla.gov.au/newspaper/page/25604281
236346550,BANKSTOWN PROTEST MARCH,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1966-08-10,Article,83,N,0,http://nla.gov.au/nla.news-article236346550,http://trove.nla.gov.au/newspaper/page/25604746
236350581,"Spiking Menzies' pet quotes on Vietnam war Review of VIETNAM BRIEFING, by John Gittings and Ajit Singh: Morgan Publications, Sydney. Price 2-.",1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-11-03,Article,986,N,0,http://nla.gov.au/nla.news-article236350581,http://trove.nla.gov.au/newspaper/page/25604278
236346566,Communist vote up in by-election,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-07-07,Article,175,N,0,http://nla.gov.au/nla.news-article236346566,http://trove.nla.gov.au/newspaper/page/25604077
236350597,Aid unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1965-11-03,Article,106,N,0,http://nla.gov.au/nla.news-article236350597,http://trove.nla.gov.au/newspaper/page/25604277
236346582,"Union officials comment: ""God help the wharfies""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1965-07-07,Article,732,Y,0,http://nla.gov.au/nla.news-article236346582,http://trove.nla.gov.au/newspaper/page/25604069
236350613,First aid,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-06-23,Article,109,N,0,http://nla.gov.au/nla.news-article236350613,http://trove.nla.gov.au/newspaper/page/25604051
236346598,Huskvarna's confidence had fatal results,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-07-07,Article,863,Y,0,http://nla.gov.au/nla.news-article236346598,http://trove.nla.gov.au/newspaper/page/25604072
236350629,DROUGHT: Victims and profiteers,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-06-23,Article,222,Y,0,http://nla.gov.au/nla.news-article236350629,http://trove.nla.gov.au/newspaper/page/25604043
236346614,A woman says:,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-01-20,Article,555,N,0,http://nla.gov.au/nla.news-article236346614,http://trove.nla.gov.au/newspaper/page/25603764
236350645,An Angle on Socialism,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-06-23,Article,265,N,0,http://nla.gov.au/nla.news-article236350645,http://trove.nla.gov.au/newspaper/page/25604046
236346630,Report from Vietnam Vietnam: questions and answers,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1965-01-20,Article,1153,N,0,http://nla.gov.au/nla.news-article236346630,http://trove.nla.gov.au/newspaper/page/25603756
236350661,Got a Minute,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1966-07-27,Article,294,N,0,http://nla.gov.au/nla.news-article236350661,http://trove.nla.gov.au/newspaper/page/25604721
236346646,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1965-01-20,Article,28,Y,0,http://nla.gov.au/nla.news-article236346646,http://trove.nla.gov.au/newspaper/page/25603759
236350677,PLAIN AUSTRALIAN 'Me and mah big mouth',1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1966-07-27,Article,671,N,0,http://nla.gov.au/nla.news-article236350677,http://trove.nla.gov.au/newspaper/page/25604713
236346662,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-01-20,Advertising,55,N,0,http://nla.gov.au/nla.news-article236346662,http://trove.nla.gov.au/newspaper/page/25603765
236350693,Have you heard a Tolai choir?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1966-07-27,Article,451,N,0,http://nla.gov.au/nla.news-article236350693,http://trove.nla.gov.au/newspaper/page/25604717
236346678,ANGELS DOWN BELOW,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-06-08,Article,70,Y,0,http://nla.gov.au/nla.news-article236346678,http://trove.nla.gov.au/newspaper/page/25604637
236350709,The gunless gunman Theatre,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-07-27,Article,341,N,0,http://nla.gov.au/nla.news-article236350709,http://trove.nla.gov.au/newspaper/page/25604722
236346694,Vietnam fast,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-06-08,Article,64,N,0,http://nla.gov.au/nla.news-article236346694,http://trove.nla.gov.au/newspaper/page/25604630
236350725,HOLD THAT TIGER!,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-03-03,Article,239,Y,0,http://nla.gov.au/nla.news-article236350725,http://trove.nla.gov.au/newspaper/page/25603841
236346710,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-06-08,Article,11,Y,0,http://nla.gov.au/nla.news-article236346710,http://trove.nla.gov.au/newspaper/page/25604633
236350741,TRIBUNE Failure on Failure,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1965-03-03,Article,824,N,0,http://nla.gov.au/nla.news-article236350741,http://trove.nla.gov.au/newspaper/page/25603832
236346726,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-06-08,Advertising,39,N,0,http://nla.gov.au/nla.news-article236346726,http://trove.nla.gov.au/newspaper/page/25604640
236350757,"""It will be different under independence"" The contrast between NG's poor and the idle rich colons",1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-03-03,Article,1659,Y,0,http://nla.gov.au/nla.news-article236350757,http://trove.nla.gov.au/newspaper/page/25603836
236346742,Libs. are in debate-- like it or lump it!,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-09-22,Article,166,N,0,http://nla.gov.au/nla.news-article236346742,http://trove.nla.gov.au/newspaper/page/25604211
236350773,SPORTS COMMENT The strange case of four swimmers,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1966-03-02,Article,909,Y,0,http://nla.gov.au/nla.news-article236350773,http://trove.nla.gov.au/newspaper/page/25604473
236346758,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-09-22,Article,31,Y,0,http://nla.gov.au/nla.news-article236346758,http://trove.nla.gov.au/newspaper/page/25604203
236350789,CPA protests to Sukarno on death sentence,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1966-03-02,Article,600,N,0,http://nla.gov.au/nla.news-article236350789,http://trove.nla.gov.au/newspaper/page/25604464
236346774,Arab pact against colonialism,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-09-22,Article,436,N,0,http://nla.gov.au/nla.news-article236346774,http://trove.nla.gov.au/newspaper/page/25604206
236350805,Literary Comment with JUDAH WATEN Y[?]tushenko,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1966-03-02,Article,270,N,0,http://nla.gov.au/nla.news-article236350805,http://trove.nla.gov.au/newspaper/page/25604467
236346790,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-02-17,Advertising,81,N,0,http://nla.gov.au/nla.news-article236346790,http://trove.nla.gov.au/newspaper/page/25603817
236350821,Where have all the flowers gone? US General wants another cool half-million men,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-06-15,Article,528,N,0,http://nla.gov.au/nla.news-article236350821,http://trove.nla.gov.au/newspaper/page/25604651
236346806,DRIVING A CAR THROUGH SA INDUSTRY,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4 S,1965-02-17,Article,275,Y,0,http://nla.gov.au/nla.news-article236346806,http://trove.nla.gov.au/newspaper/page/25603812
236350837,Over a beer at the Billys Some sobering facts about the Hill BROKEN HILL REVISITED,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-06-15,Article,902,Y,0,http://nla.gov.au/nla.news-article236350837,http://trove.nla.gov.au/newspaper/page/25604648
236346822,Men storm city hotel,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-02-17,Article,178,N,0,http://nla.gov.au/nla.news-article236346822,http://trove.nla.gov.au/newspaper/page/25603803
236350853,Landlord and rates,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-06-15,Article,276,N,0,http://nla.gov.au/nla.news-article236350853,http://trove.nla.gov.au/newspaper/page/25604645
236346838,INTEREST BURDEN,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2 S,1965-02-17,"Detailed lists, results, guides",81,N,0,http://nla.gov.au/nla.news-article236346838,http://trove.nla.gov.au/newspaper/page/25603810
236350869,SPORTS Comment No dice on big names,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1966-06-15,Article,948,Y,0,http://nla.gov.au/nla.news-article236350869,http://trove.nla.gov.au/newspaper/page/25604652
236346854,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1965-02-17,Advertising,81,N,0,http://nla.gov.au/nla.news-article236346854,http://trove.nla.gov.au/newspaper/page/25603805
236350885,Nine Epigrams,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1966-09-07,Article,207,N,0,http://nla.gov.au/nla.news-article236350885,http://trove.nla.gov.au/newspaper/page/25604787
236346870,TWO ARTICLES ABOUT BREAD & BUTTER The guns will start scraping the butter,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1965-02-03,Article,1598,N,0,http://nla.gov.au/nla.news-article236346870,http://trove.nla.gov.au/newspaper/page/25603786
236350901,Unfair treatment,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-09-07,Article,136,N,0,http://nla.gov.au/nla.news-article236350901,http://trove.nla.gov.au/newspaper/page/25604785
236346886,ACTION REBUFFS STATE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-02-03,Article,606,N,0,http://nla.gov.au/nla.news-article236346886,http://trove.nla.gov.au/newspaper/page/25603779
236350917,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1966-09-07,Advertising,244,N,0,http://nla.gov.au/nla.news-article236350917,http://trove.nla.gov.au/newspaper/page/25604793
236346902,NG people in fight for land,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-02-03,Article,107,N,0,http://nla.gov.au/nla.news-article236346902,http://trove.nla.gov.au/newspaper/page/25603782
236350933,Acknowledgements,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-09-07,Article,21,N,0,http://nla.gov.au/nla.news-article236350933,http://trove.nla.gov.au/newspaper/page/25604792
236346918,"Isa women ""right behind men""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-02-03,Article,764,Y,0,http://nla.gov.au/nla.news-article236346918,http://trove.nla.gov.au/newspaper/page/25603788
236350949,Got a Minute With Tribune's Industrial Roundsman,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1966-04-27,Article,243,N,0,http://nla.gov.au/nla.news-article236350949,http://trove.nla.gov.au/newspaper/page/25604566
236346934,Load of malarkey,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-06-09,Article,239,N,0,http://nla.gov.au/nla.news-article236346934,http://trove.nla.gov.au/newspaper/page/25604027
236350965,On the eve of Anzac,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-04-27,Article,69,Y,0,http://nla.gov.au/nla.news-article236350965,http://trove.nla.gov.au/newspaper/page/25604557
236346950,"""Ha Ha... have a cigar!"" (a semi-factual account of a pretty ugly American)",1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-06-09,Article,1065,N,0,http://nla.gov.au/nla.news-article236346950,http://trove.nla.gov.au/newspaper/page/25604024
236350981,A Communist from Italy,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1966-04-27,Article,656,Y,0,http://nla.gov.au/nla.news-article236350981,http://trove.nla.gov.au/newspaper/page/25604561
236346966,Roundup of Vietnam protests: Cairns calls for action,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-06-09,Article,656,N,0,http://nla.gov.au/nla.news-article236346966,http://trove.nla.gov.au/newspaper/page/25604022
236350997,Unions condemn employer case at wage hearing,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1966-04-27,Article,638,N,0,http://nla.gov.au/nla.news-article236350997,http://trove.nla.gov.au/newspaper/page/25604559
236346982,Thousands sign petition to reduce high prices,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1966-03-30,Article,301,Y,0,http://nla.gov.au/nla.news-article236346982,http://trove.nla.gov.au/newspaper/page/25604517
236351013,A family living wage is a basic workers' need,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-05-05,Article,555,Y,0,http://nla.gov.au/nla.news-article236351013,http://trove.nla.gov.au/newspaper/page/25603960
236346998,A LETTER FROM TWO PEN PALS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-03-30,Article,189,N,0,http://nla.gov.au/nla.news-article236346998,http://trove.nla.gov.au/newspaper/page/25604515
236351029,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1965-05-05,Article,28,Y,0,http://nla.gov.au/nla.news-article236351029,http://trove.nla.gov.au/newspaper/page/25603952
236347014,As Soviet Communists meet in Moscow Let's set this straight! 48 years of Triumph over many difficulties,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1966-03-30,Article,1392,Y,0,http://nla.gov.au/nla.news-article236347014,http://trove.nla.gov.au/newspaper/page/25604512
236351045,Soviet move Celebrates 20th. VE Day with new peace initiative,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-05-05,Article,951,Y,0,http://nla.gov.au/nla.news-article236351045,http://trove.nla.gov.au/newspaper/page/25603954
236347030,"Anti-conscription action in Melbourne, Brisbane",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1966-03-30,Article,265,Y,0,http://nla.gov.au/nla.news-article236347030,http://trove.nla.gov.au/newspaper/page/25604510
236351061,Seminar on local govt.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-09-15,Article,446,N,0,http://nla.gov.au/nla.news-article236351061,http://trove.nla.gov.au/newspaper/page/25604199
236347046,Mt. Isa's hot prices,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-03-10,Article,134,N,0,http://nla.gov.au/nla.news-article236347046,http://trove.nla.gov.au/newspaper/page/25603853
236351077,"India, Pakistan conflict USSR CALLS FOR CEASE FIRE",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1965-09-15,Article,292,N,0,http://nla.gov.au/nla.news-article236351077,http://trove.nla.gov.au/newspaper/page/25604193
236347062,Vietnam: Sydney protests WORKERS RAID U.S. CONSULATE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1965-03-10,Article,1104,Y,0,http://nla.gov.au/nla.news-article236347062,http://trove.nla.gov.au/newspaper/page/25603843
236351093,Labor 'NO' to N-weapons,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-09-15,Article,367,N,0,http://nla.gov.au/nla.news-article236351093,http://trove.nla.gov.au/newspaper/page/25604194
236347078,"New trial to ""fan hysteria""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1965-03-10,Article,293,N,0,http://nla.gov.au/nla.news-article236347078,http://trove.nla.gov.au/newspaper/page/25603848
236351109,NSW Labor Council backs wharfies in registration fight,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1965-09-15,Article,535,N,0,http://nla.gov.au/nla.news-article236351109,http://trove.nla.gov.au/newspaper/page/25604202
236347095,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-10-12,Advertising,44,N,0,http://nla.gov.au/nla.news-article236347095,http://trove.nla.gov.au/newspaper/page/25604855
236351126,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-02-09,Advertising,407,N,0,http://nla.gov.au/nla.news-article236351126,http://trove.nla.gov.au/newspaper/page/25604436
236347111,Gollan sounds warning- Cousins' anti-freeze attack,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-10-12,Article,470,N,0,http://nla.gov.au/nla.news-article236347111,http://trove.nla.gov.au/newspaper/page/25604853
236351142,SA Government secretly sells its copper deposits,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-02-09,Article,609,N,0,http://nla.gov.au/nla.news-article236351142,http://trove.nla.gov.au/newspaper/page/25604435
236347127,This is CUBA First of a series by Tribune Editor ALEC ROBERTSON on his recent visit to Cuba.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1966-10-12,Article,558,Y,0,http://nla.gov.au/nla.news-article236347127,http://trove.nla.gov.au/newspaper/page/25604851
236351158,ACSPA asks Govt. to end wage discrimination,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1966-02-09,Article,285,N,0,http://nla.gov.au/nla.news-article236351158,http://trove.nla.gov.au/newspaper/page/25604431
236347143,and a racket in household gas,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-10-12,Article,202,N,0,http://nla.gov.au/nla.news-article236347143,http://trove.nla.gov.au/newspaper/page/25604849
236351174,What's On,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-07-21,"Detailed lists, results, guides",361,N,0,http://nla.gov.au/nla.news-article236351174,http://trove.nla.gov.au/newspaper/page/25604101
236347159,POLAND'S GOLDEN VOICE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-11-23,Article,253,Y,0,http://nla.gov.au/nla.news-article236347159,http://trove.nla.gov.au/newspaper/page/25604927
236351190,GMH profit ROSE to £20¼ million,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1965-07-21,Article,547,N,0,http://nla.gov.au/nla.news-article236351190,http://trove.nla.gov.au/newspaper/page/25604093
236347175,Puppet troops' withdrawal admission of all-U.S. war,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-11-23,Article,823,Y,0,http://nla.gov.au/nla.news-article236347175,http://trove.nla.gov.au/newspaper/page/25604925
236351206,"'We must work for humanity, for the people'",1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-07-21,Article,1031,N,0,http://nla.gov.au/nla.news-article236351206,http://trove.nla.gov.au/newspaper/page/25604096
236347191,... CHARTER OF AGED'S NEEDS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1966-11-23,Article,215,N,0,http://nla.gov.au/nla.news-article236347191,http://trove.nla.gov.au/newspaper/page/25604921
236351222,T VIEW,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-01-27,Article,323,N,0,http://nla.gov.au/nla.news-article236351222,http://trove.nla.gov.au/newspaper/page/25603776
236347207,DOCK MEN STRIKE OVER WAGE CLAIM,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1966-11-23,Article,443,Y,0,http://nla.gov.au/nla.news-article236347207,http://trove.nla.gov.au/newspaper/page/25604919
236351238,HIT WHERE IT HURTS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1965-01-27,Article,72,Y,0,http://nla.gov.au/nla.news-article236351238,http://trove.nla.gov.au/newspaper/page/25603768
236347223,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1966-01-05,Advertising,117,N,0,http://nla.gov.au/nla.news-article236347223,http://trove.nla.gov.au/newspaper/page/25604372
236351254,Unionists query Indonesia on U.N.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1965-01-27,Article,253,N,0,http://nla.gov.au/nla.news-article236351254,http://trove.nla.gov.au/newspaper/page/25603771
236347239,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-01-05,Advertising,54,N,0,http://nla.gov.au/nla.news-article236347239,http://trove.nla.gov.au/newspaper/page/25604378
236351270,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1965-01-27,Advertising,22,N,0,http://nla.gov.au/nla.news-article236351270,http://trove.nla.gov.au/newspaper/page/25603777
236347255,Hoo-Roo Mr. Hieu!,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-12-01,Article,166,Y,0,http://nla.gov.au/nla.news-article236347255,http://trove.nla.gov.au/newspaper/page/25604332
236351286,Sukarno's startling speech to mass rally,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-08-24,Article,387,Y,0,http://nla.gov.au/nla.news-article236351286,http://trove.nla.gov.au/newspaper/page/25604766
236347271,Mavis Bramston,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1965-12-01,Article,198,N,0,http://nla.gov.au/nla.news-article236347271,http://trove.nla.gov.au/newspaper/page/25604331
236351302,Migrants protest at Canberra,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-08-24,Article,205,N,0,http://nla.gov.au/nla.news-article236351302,http://trove.nla.gov.au/newspaper/page/25604759
236347287,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1965-12-01,Advertising,2,N,0,http://nla.gov.au/nla.news-article236347287,http://trove.nla.gov.au/newspaper/page/25604329
236351318,ELECTION SLOGAN CONTEST,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-08-24,Article,62,N,0,http://nla.gov.au/nla.news-article236351318,http://trove.nla.gov.au/newspaper/page/25604762
236347303,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1965-12-01,Advertising,17,N,0,http://nla.gov.au/nla.news-article236347303,http://trove.nla.gov.au/newspaper/page/25604334
236351334,Certificate for McCalman,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-08-24,Article,91,N,0,http://nla.gov.au/nla.news-article236351334,http://trove.nla.gov.au/newspaper/page/25604768
236347319,"""Witchhunt"" Indonesia",1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-11-10,Article,212,N,0,http://nla.gov.au/nla.news-article236347319,http://trove.nla.gov.au/newspaper/page/25604296
236351350,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-08-17,Advertising,359,N,0,http://nla.gov.au/nla.news-article236351350,http://trove.nla.gov.au/newspaper/page/25604754
236347335,INSIDE STATE PARLIAMENT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1965-11-10,Article,390,N,0,http://nla.gov.au/nla.news-article236347335,http://trove.nla.gov.au/newspaper/page/25604294
236351366,Proposal for tribunal On military exemption,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-08-17,Article,609,Y,0,http://nla.gov.au/nla.news-article236351366,http://trove.nla.gov.au/newspaper/page/25604747
236347351,'The Russian Miracle',1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1965-11-10,Article,276,Y,0,http://nla.gov.au/nla.news-article236347351,http://trove.nla.gov.au/newspaper/page/25604292
236351382,Morris plays no speaks,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-08-17,Article,133,N,0,http://nla.gov.au/nla.news-article236351382,http://trove.nla.gov.au/newspaper/page/25604750
236347367,BUILDING WORKERS TALK AMALGAMATION,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1966-05-25,Article,103,N,0,http://nla.gov.au/nla.news-article236347367,http://trove.nla.gov.au/newspaper/page/25604616
236351398,Hundreds expected at standards conference,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-07-06,Article,626,N,0,http://nla.gov.au/nla.news-article236351398,http://trove.nla.gov.au/newspaper/page/25604686
236347383,"PLAIN AUSTRALIAN Y'gotta think right, bud",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1966-05-25,Article,583,Y,0,http://nla.gov.au/nla.news-article236347383,http://trove.nla.gov.au/newspaper/page/25604608
236351414,Poet to the rescue,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1966-07-06,Article,160,Y,0,http://nla.gov.au/nla.news-article236351414,http://trove.nla.gov.au/newspaper/page/25604683
236347399,Calwell: Keep up Vietnam demos...,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-05-25,Article,994,Y,0,http://nla.gov.au/nla.news-article236347399,http://trove.nla.gov.au/newspaper/page/25604610
236351430,Care of the aged,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-07-06,Article,328,N,0,http://nla.gov.au/nla.news-article236351430,http://trove.nla.gov.au/newspaper/page/25604679
236347415,Youth wins praise,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-05-25,Article,167,N,0,http://nla.gov.au/nla.news-article236347415,http://trove.nla.gov.au/newspaper/page/25604617
236351446,SPORTS Comment The grey beards get off their bikes,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1966-07-06,Article,994,Y,0,http://nla.gov.au/nla.news-article236351446,http://trove.nla.gov.au/newspaper/page/25604687
236347431,DR. PRESIDENT BANDA,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1966-07-13,Article,201,Y,0,http://nla.gov.au/nla.news-article236347431,http://trove.nla.gov.au/newspaper/page/25604696
236351462,Workers' compo. benefits rise,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1965-01-13,Article,203,N,0,http://nla.gov.au/nla.news-article236351462,http://trove.nla.gov.au/newspaper/page/25603752
236347447,INSIDE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1966-07-13,"Detailed lists, results, guides",13,N,0,http://nla.gov.au/nla.news-article236347447,http://trove.nla.gov.au/newspaper/page/25604688
236351478,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1965-01-13,Article,4,Y,0,http://nla.gov.au/nla.news-article236351478,http://trove.nla.gov.au/newspaper/page/25603744
236347463,"""Privileged"" visitor",1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1966-07-13,Article,378,N,0,http://nla.gov.au/nla.news-article236347463,http://trove.nla.gov.au/newspaper/page/25604691
236351494,Correction,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1965-01-13,Article,49,N,0,http://nla.gov.au/nla.news-article236351494,http://trove.nla.gov.au/newspaper/page/25603747
236347479,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1966-07-13,Advertising,18,N,0,http://nla.gov.au/nla.news-article236347479,http://trove.nla.gov.au/newspaper/page/25604698
